Year,Afghanistan,Angola,Albania,United Arab Emirates,Argentina,Armenia,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Brunei Darussalam,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Cabo Verde,Costa Rica,Cuba,Cyprus,Czechia,Germany,Djibouti,Denmark,Dominican Republic,Algeria,Ecuador,"Egypt, Arab Rep.",Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Ghana,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Guatemala,Guyana,Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,"Korea, Rep.",Kuwait,Lao PDR,Lebanon,Liberia,Libya,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Madagascar,Mexico,North Macedonia,Mali,Malta,Myanmar,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Papua New Guinea,Poland,"Korea, Dem. People's Rep.",Portugal,Paraguay,Qatar,Romania,Russian Federation,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Sierra Leone,El Salvador,"Somalia, Fed. Rep.",Serbia,South Sudan,Slovak Republic,Slovenia,Sweden,Eswatini,Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Trinidad and Tobago,Tunisia,Turkiye,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,"Venezuela, RB",Viet Nam,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
2000,6127288.0633346,583621333.598924,45362503.3922719,5875833900.61266,3266633316.65833,68052142.0654426,7273760312.61052,1925557398.19421,119575651.71524,42321552.2157761,3190805233.09379,14496275.1553423,36658539.0518782,740798160.005685,351343204.852869,359042553.191489,241025517.642926,140326204.73339,7116125.0,173245422.524961,11344032534.9018,244205201.976844,184718394.612119,12196218.5662455,8299385230.72365,2800146846.35608,2103460609.68852,22237140151.2145,93525611.2625478,123034343.854287,132883821.703899,109477580.051066,3027922793.23722,6801072.79821535,0.0,0.0,281160374.253609,1157294084.7289,26374817230.8916,26025061.7540977,2392510831.18689,246810843.740481,1881163649.11945,266000000.0,2627698333.83736,230670129.87013,10273779251.8887,78313308.5597839,617541613.6279,1558135249.67754,32039537.3528389,28403138948.7059,91295212.198164,39343711272.5782,18824291.4324173,50882608.2408578,45967931.2141144,3323532.17179142,9531360.60766093,3447875.17930554,4564522446.23907,157848092.786958,12585649.2901387,52462396.8947113,667820477.128836,0.0,715857664.815596,1129542839.56935,14287514240.7035,694674774.276764,8327053824.36261,4086497761.70449,0.0,19878720932.3752,43566232.4912703,529337094.499295,45509673827.3094,143527541.105866,165584735.249522,39443105.1614337,81025841.3070364,13801107024.1211,2697075596.3558,13717664.5992971,930016583.747927,39300000.0,1085534664.87046,822127365.590071,30555503.5209796,140400000.0,115698727.119554,69990683.3593674,1043423430.20629,5090797.96046388,47210934.6139638,3031454509.30458,69828947.9074835,43681247.6825062,25353948.0516936,9030564408.83695,60811819.1314729,24265559.5493512,55361458.4427866,37878312.2595983,9360142.63074485,11727501.4359178,1533157894.73684,92397796.4878102,20084946.6835961,368644109.462423,30825265.6806786,5971807628.52405,2922343509.99336,51358135.3085642,858414919.473911,1577243172.95189,2973072721.91798,0.0,912005730.659026,1303077685.47914,33606981.6257872,3146106712.50118,0.0,1664674242.89918,110248167.1987,895631868.131868,935569610.340555,9228204143.73676,61329857.1193956,19964266666.6667,587267572.329197,62361652.6399766,4330726931.01928,23310804.3515668,110370320.284698,8560000.0,337080608.366223,551454504.427754,342322768.946855,222391556.805474,4764337105.33669,24471060.5303012,10325841.5560868,897044908.654196,21349034.2371091,30852572.784024,1880858625.14273,10353281.1559302,111923076.923077,8230000.0,24202817.5860306,332389762.745499,9993730196.93899,135055952.644211,141303025.880522,1136716646.17121,555968792.356772,320086324211.196,115375384.615385,1788322080.33625,431345012.174325,927234.774966126,473664032.451552,1891725013.43693,56113432.8858217,346300000.0
2001,6127288.0633346,404299139.990661,53232045.1615151,5797957794.41797,3183591795.89795,66247626.4597048,7043145895.39887,1788798310.52966,131963660.064189,53230373.1063777,3036035471.71837,13112535.622252,36832965.231045,705481695.212977,406003542.804308,372340425.531915,241025517.642926,177697841.726619,7454662.5,188919478.55279,10930231568.3746,217667939.186927,210322093.556759,12196218.5662455,8375571424.88184,2763655325.25095,1893098223.76358,26561462998.2924,93525611.2625478,124301708.367495,132883821.703899,54445943.5309718,3264438192.23092,4638556.1722985,0.0,0.0,327627160.291588,1182519922.28272,25695786941.5742,26048131.6220368,2525225824.9007,305900327.992638,2091627274.4933,384000000.0,2834256229.54946,166550245.368938,10222074075.3998,93818539.904212,349808276.450815,1479270879.00779,32811655.824618,27951566384.416,90036137.2314433,39512579943.6497,23829967.8729583,32352140.4988099,87718398.8188008,2454230.20041818,6183163.5151745,3447875.17930554,4428103551.64607,196765577.539991,14371052.8985004,62951976.5796157,623607529.366786,0.0,845055673.845509,919022697.814032,14600642346.0997,767778364.399424,10378791765.7186,4086497761.70449,0.0,19519381482.0449,46374382.2872709,528926645.631842,40757967234.1581,221486206.520554,195365005.498758,35813607.4248625,70846940.8859825,12941850827.6594,2685735278.45347,12574570.7783056,958540630.182421,39300000.0,819747993.600677,675016502.0194,23390729.4306775,166875000.0,144712221.63036,86966741.0976613,1470317614.79253,5961865.82304063,65037565.4549594,3229469276.43396,226303002.332551,44881650.2259771,27119323.113905,9464417217.00245,60811819.1314729,23124715.313838,50619215.9817616,51852489.3497999,8977215.38107679,12681914.697641,1934473684.21053,96757182.4494319,24828146.9335192,570632287.761505,28193450.444589,6200391942.80141,2965973986.97681,64701738.3751416,796636889.122438,1819895968.79064,2842046790.42489,0.0,904235449.10931,1122103991.55956,25230765.5988102,3630645594.66523,0.0,1755718394.78689,91298893.9250821,895631868.131868,985657655.673622,11683151344.7726,56885903.1314335,21026666666.6667,388091317.423136,68891286.8210286,4309127542.24991,29911134.6071545,150651459.074733,8560000.0,494069226.481274,551454504.427754,393996598.321589,271488790.388659,4283625872.53488,19665055.20851,11065396.0536334,1022526577.91399,26192330.8309653,30852572.784024,1720105374.74202,12468225.5637196,111923076.923077,8230000.0,13945440.719243,335647906.805402,7216051044.80291,150728196.327755,136157342.537849,1088575172.74243,523008311.37239,331805610572.137,59760610.4651163,1911400136.52858,431345012.174325,927234.774966126,540101498.766837,1802262236.357,56113432.8858217,286700000.0
2002,6127288.0633346,438686245.411232,58649352.5025864,5354118447.92376,1114172482.91036,64106405.6523643,7946766201.59082,1881746741.32982,139894091.943335,44910067.0535236,3147146016.65804,26000447.6404185,42468449.9589663,681816161.719721,455950466.542769,444148936.170213,241025517.642926,204364237.375204,7829937.5,157345536.246862,9664561903.32699,226182431.489062,223549258.826132,10681962.9606249,8495399281.21734,2882696761.85832,1779553137.6599,30284127409.9972,93525611.2625478,145626610.501185,132883821.703899,70704230.2019547,3347522601.66757,4520858.93759388,0.0,0.0,242483490.995524,1494390396.62782,27483419148.2877,33250994.5363801,2694082493.21381,271663317.176971,2100602520.77322,505000000.0,2902768425.24007,150764425.21242,10270839019.3403,122069530.653957,288932333.459776,1611406522.04602,30914304.2680947,30578398932.8217,94693165.4490465,44245265998.3094,33975807.0392771,36975481.3437874,98084865.1712689,2259285.66407937,6363093.76918971,3447875.17930554,4734177215.18987,158368119.258724,16652243.4636666,63602176.0560809,721391026.71591,0.0,1079154823.6243,1369857128.89545,14749667251.5907,811255940.896899,3243891033.23266,4086497761.70449,0.0,21610059761.8936,56898147.0963051,521861777.150917,39333708169.8408,245956719.446239,213894508.000726,43782464.1914392,65182716.0998753,14101703314.7096,2821521877.89967,11435617.4736235,907462686.567164,39300000.0,452513614.757453,571657950.222711,19559896.4015673,181481441.190549,138593169.491047,147224840.18431,1474874326.26173,6978372.20441399,57743396.8339932,3172268733.5076,106309576.719741,49355225.6279879,28403690.7967686,11000356815.9372,60811819.1314729,25282128.4145869,53509586.958358,36281137.414946,9502035.9121554,14815169.7949837,2237894736.84211,87992258.5786523,20660327.0070647,896913201.413193,34831910.0713619,6728153969.22498,4065868548.48205,85405885.7217701,865788852.968518,1868465539.6619,3273401893.38254,0.0,839613251.812882,1199121766.69845,17020861.4661046,3776173214.41264,0.0,1965227762.20599,69892741.2933427,760989010.989011,1056136062.48903,13943825063.4002,51118614.1175728,18501866666.6667,484607263.032365,74361395.0311914,4528116430.89708,27133961.8776292,161700000.0,8560000.0,678511699.843008,551454504.427754,440059286.041859,326959522.812057,4354573015.42961,18338440.521028,11699935.9492558,1102912156.90965,34290403.8520032,30852572.784024,1783890749.78876,25577668.1993973,111923076.923077,8230000.0,19492116.7350544,345424236.66941,9050377181.98284,140753561.773795,142191594.114211,1176355737.78494,344263066.284048,378463138753.841,45914432.9896907,1071363969.16319,431345012.174325,927234.774966126,737366548.042705,1766082897.72027,56113432.8858217,677000000.0
2003,6127288.0633346,670021164.432494,76142881.7606657,5834717494.89449,1374873734.32668,76587998.887282,9926649415.33553,2381962768.92309,176552162.305808,43413201.3079382,3875697772.32025,34544046.7997247,50757054.3702684,719442956.940887,569054077.451376,515957446.808511,202282838.891357,231563860.43768,8552225.0,173406474.535753,8392905884.03499,243373245.014866,301014357.778797,15018926.3592567,9958245601.51315,3270337504.17703,2067983997.63957,33144000481.4458,213007570.543703,188499655.884377,78708031.879861,93776668.9607708,3278369502.89299,5782831.64283594,0.0,296933962.264151,288427605.802032,1885706689.35446,32844470563.0021,41763775.805898,3199158427.7901,155802495.564486,2206395762.00013,739000000.0,2383914898.27171,181583668.998912,12880532801.2243,171411923.856068,278673159.931532,2475059743.10789,37296898.0797637,38569115812.9361,108396421.197522,52343122277.0674,42647402.8849067,53244020.2869524,84133949.3080361,1997861.93722507,7505161.73434274,3447875.17930554,5035585541.86408,178771793.951529,16345330.5687082,82195176.7914075,712496403.325571,0.0,1401561253.104,2134746704.31718,16333986643.282,965199981.039102,3717068449.78392,4086497761.70449,0.0,26824213292.0407,54845871.8170309,611847672.778561,42486177361.062,317564315.13077,245938663.815128,55068479.0278681,67525224.4339131,15847047272.178,3130746412.89612,11013340.9026398,923383084.577114,39300000.0,541401766.516621,541695589.560821,27363759.5426154,210822413.235453,179459262.359853,189144251.392141,1819230070.24998,8246742.536698,72517018.8883416,2960496802.29864,115827201.720104,66758430.8327598,34125502.0046044,24189109502.7961,60811819.1314729,24333211.2268216,59771342.5530752,62449150.2870395,10882927.441177,13118825.8537962,2881578947.36842,129449089.527083,24604267.0337233,587461887.294733,35307124.9817936,8356338470.08128,4517514992.47199,102934146.206926,1091067206.43873,1969310793.23797,3722814794.29284,0.0,891253913.358459,1301286084.05761,19307132.1331855,4150261758.56501,0.0,2363340458.71829,63511880.0569179,784615384.615385,1250327559.25434,16973739085.1036,45196268.982898,18747466666.6667,398110221.738581,96856503.7852718,4723679527.94774,28467933.5928516,126600000.0,8560000.0,730567122.916573,551454504.427754,624508454.581203,416906753.676513,5305640404.14034,31927690.9349284,12239108.8595595,1436210733.54447,40949759.119064,28831211.2869924,1877476822.72458,34788346.3939347,111923076.923077,8230000.0,33736557.0046544,407385561.057386,10277901778.2782,125254713.892259,152379921.781109,1427984750.66055,269526777.199942,440532069586.192,54133695.4635028,987890177.726888,841930159.385155,927234.774966126,807313244.080066,2574176278.13213,56113432.8858217,194800000.0
2004,125111557.457054,817533582.152083,100922358.435493,6816882232.81144,1465809188.24616,98070488.1985412,11995219709.5054,2679282064.65391,228249631.62565,44872377.1459715,4262663512.81717,41780478.3402898,65684242.4070341,770641160.288967,620909015.878256,531914893.617021,200100307.270373,314314017.757122,9486150.0,166383141.75173,9780111585.16574,199381149.311041,314038897.140142,15103589.9183206,11336489831.0556,3503819863.2891,2687320865.78325,37904571826.996,250811588.441845,221107924.699736,137637805.525238,124298437.396481,4056896991.18546,6452150.49162459,0.0,62047619.047619,338474566.321656,2042085930.62981,35610804036.071,37355742.9904176,3578832460.36595,152878466.844661,2802224794.13161,710000000.0,2369743586.43306,181583668.998912,15262458636.7672,204968180.242807,311038748.989645,2892938123.9925,46798811.2755706,44524579612.5999,125121856.57363,60250782544.7032,70419742.780372,56353842.9896775,81018570.0979977,1931395.49984849,7505161.73434274,3447875.17930554,6267468787.4442,114893349.273265,22132238.7397382,60561786.6441103,726810082.324195,0.0,1532612234.02681,2428947795.29805,20238566526.5411,1101860647.03582,5243621132.59941,613724869.617867,0.0,30261076654.6845,54533132.2348081,586741889.985896,45339809414.6571,426441724.55618,259807840.715185,63015184.0918736,69218798.6305633,17829864142.7723,3450118764.84561,11496967.5213029,954560530.679934,4525000.0,685073220.074025,619305492.420499,31386955.1015606,270841799.761921,212017959.420621,229353322.500953,1937523821.55205,9378005.9531051,54471710.0264332,2854385964.91228,135256294.791125,77420331.8284638,40526469.1888229,29853914082.9132,60811819.1314729,27749093.0566101,77630605.8552873,0.0,10935141.9168318,21965738.5810575,2823157894.73684,166997177.883149,31611724.7319155,639990066.823189,32628065.1557363,9377114724.37963,4887380337.43619,130650327.932937,1193495610.74877,2230689206.76203,4128195489.36711,0.0,922046074.47036,1243221347.64694,24421729.4432342,4778627749.04037,0.0,2847156258.34249,84466986.2603802,772362637.362637,1530183903.96058,20955413570.6279,41215761.0455642,20910400000.0,1240766949.07039,107553687.876809,5043396460.83669,22961537.0377226,128000000.0,8560000.0,739172065.075521,551454504.427754,711290428.025739,493153892.913731,5514710384.83363,42695547.3095458,15927272.7272727,1388544983.48595,50540901.2180925,31719621.0378868,1950877496.12156,45110098.9392394,111923076.923077,8230000.0,75889150.4828552,444651416.734245,10920773882.178,127567862.814758,196015853.725902,1685034159.40051,279301971.522835,492999376159.397,54133695.4635028,1448715982.93265,915089546.551505,927234.774966126,735485127.938693,3099065125.41623,98349404.0444623,256100000.0
2005,122727193.134874,1365055398.69044,110140852.685934,6604220558.20286,1699579151.82907,140738102.677157,13237798498.6292,2686166243.8442,304521477.7332,49557129.3847889,4228224643.0881,44706029.5600871,73843342.1553535,773677668.179153,667670395.710647,513297872.340426,173304847.652475,452684068.306544,10710962.5,163958866.22217,13588619736.3611,248588079.788512,283835745.105521,15396194.6506708,12988132963.6232,3484636759.34403,3100391590.8019,42789953650.9024,249872978.076395,223084623.143015,165205060.897896,100916074.52964,4914190181.96076,7082416.5475926,0.0,78557142.8571429,380875028.849392,2439538514.19603,35654287674.7157,44847260.5938522,3468452919.92043,272200481.144258,2924820166.95712,954000000.0,2659439713.57524,181583668.998912,15997724220.2656,204517021.023267,342066638.665934,2999391048.80259,43111350.2900702,44442050523.1392,118111430.456445,61653635038.462,214071430.147627,64196566.3995304,81018570.0979977,2985085.07317483,12116374.8322173,3447875.17930554,7028428592.74735,104467679.861251,18506566.6041276,62589274.8097683,784727318.454891,0.0,1596087843.15297,2146270791.38648,23072312925.1701,1144978361.43859,6796744965.39476,1120278532.6087,0.0,29737642391.6828,59329776.3191486,603667136.812412,44300613329.9461,591985249.849488,316799485.401851,75718866.2775104,70959071.4722053,22159512557.1222,3509417808.21918,11965988.4375704,962520729.684909,6467000.0,690930769.348354,644211825.110948,33619893.9196425,303819006.351793,220210896.700791,272551115.779465,2031131380.56246,11960379.6945935,54018162.483837,3123454977.56449,127003654.35225,86450742.0355358,52498963.3175824,32954262250.8452,60811819.1314729,29797967.2267164,62247951.0862495,66659636.648489,10886148.046189,38213561.898328,3120337779.13913,192072120.805179,32798198.1845344,674208144.79638,34123573.9513425,9566980052.72845,4884904928.2111,159326023.750306,1290641961.84914,2739011703.51105,4587117425.1653,0.0,1203039421.37744,1372702435.30512,30464707.6838763,5896404861.10253,0.0,3142565786.20106,77468937.966578,887500000.0,1975975151.44235,27336977273.6915,44996351.8893986,25392038600.7238,1164995936.06069,124403755.2989,5463830809.90147,23552130.2330088,132900000.0,8560000.0,629500942.833417,551454504.427754,823313455.449583,514172799.466764,5518466925.99715,59471673.9027539,14727272.7272727,1450324656.66839,55491517.9688626,33238035.2931363,1867044089.89535,45110098.9392394,111923076.923077,8230000.0,97752858.92983,468464579.97734,12081156313.729,139493591.276696,216667041.057579,2405492582.04823,347323784.856977,533203000000.0,54133695.4635028,2665390596.96136,1026426801.35444,927234.774966126,815627463.983416,3566963815.37049,139509353.646242,131400000.0
2006,131346231.269517,1970309115.18376,140983900.659916,7165418652.14432,1847553129.83947,188189116.431112,14239779513.0914,2640185362.43902,717111853.555619,44717502.0414512,4307895340.97481,46786130.9261986,72632867.3334736,829682794.837739,715719535.423628,574202127.659575,178375570.051377,631831238.109449,12283037.5,167909985.854297,16404867307.489,293436463.532062,272934274.753837,15396194.6506708,14809892802.9902,3328973393.73445,3855358068.9265,51453373233.8486,267360247.853277,256927843.33225,205102086.576592,126569641.798466,5326664238.46108,6985154.83949502,0.0,76587443.9461883,387703671.961883,2449963709.7488,35883657972.6799,49515814.1131324,3896730667.68907,259240325.136752,3093978245.36867,950000000.0,2952520159.00453,181583668.998912,17252217612.6934,236324449.190189,345687017.021091,3128517474.44563,54067168.0587807,45792148415.5244,130237717.301918,64217619528.3273,404172025.858922,75732607.9270927,81018570.0979977,2786319.24377443,12116374.8322173,3447875.17930554,7607186181.61655,130546929.154779,19176973.6447739,75595918.5401584,825641092.082906,0.0,1410071771.47203,2611875117.36679,23951927958.1522,1190379117.3707,8751474767.03588,1236081012.93427,0.0,29633022263.3135,72645523.0066972,701551480.959097,41552592885.5794,793027147.491058,375807203.248785,89811926.4112928,75881313.5928837,25177237741.0344,3597816497.57389,13410565.0646168,1008955223.8806,3900500.0,614356296.200431,791491040.668245,35224579.3060673,351605788.760387,223272213.026936,367825490.444438,2134594876.06275,16449497.7572328,53914017.6445876,3035131018.79037,126008876.72176,96004895.8671996,44434425.8372603,32954262250.8452,62347815.5056634,39189624.4808002,57439135.7752512,81906180.1935964,10814271.4322208,31090549.5022571,3266197405.79797,199559185.120098,32798198.1845344,776148058.327892,37285145.1337507,10217765740.3144,5011748966.60549,157247689.52493,1359530752.05294,3022626788.03641,4969197611.46682,0.0,1291060139.52319,1607271267.46346,31307966.3562042,6619413758.87805,0.0,3153770788.35488,106557406.138984,1065741758.24176,2251493424.65948,34517781618.918,54557648.039731,29580507343.1242,1647839194.37107,148555145.44168,5830527461.87686,28022458.4811827,142100000.0,8560000.0,705062714.272523,551454504.427754,911370626.760049,608833753.372966,5577203266.3572,58520575.052979,14366386.5180834,1435215692.28412,222991451.356882,33238035.2931363,2106976928.35648,45110098.9392394,111923076.923077,17105000.0,115560463.097328,497212663.971991,13036508103.1888,147417924.754373,218533948.510743,2986475247.52475,392798690.671031,558335000000.0,54133695.4635028,3630088495.57522,1286528866.71418,927234.774966126,822130536.059559,3506139657.83314,205852231.56919,161700000.0
2007,219580214.296198,2032432883.4343,194840309.240843,8460993873.38325,2296448241.88781,280108688.343921,17186440961.6173,3499817967.31076,946599792.104637,46308706.2216348,5163979973.66685,46786130.9261986,107816728.462423,953464223.599622,990168293.621637,642553191.489362,195049685.094472,746943263.997614,13759075.0,195364180.930425,20485758014.6477,323137150.819455,306451402.712573,19112519.7436919,17417139931.1051,3524746536.48458,4022478103.75452,62136590754.5887,323619193.476705,296698917.304968,205217223.028544,168079588.204487,6775762766.50516,7943659.59432723,0.0,83365638.7665198,405176368.466016,2707677752.20881,40110859276.4132,34518711.9136174,4175652589.23159,274775680.76273,3945815125.46831,1310000000.0,3306908257.22261,181583668.998912,20065668634.8096,371974547.445358,360140308.612027,3296557750.13862,75576918.299923,50684467384.4229,130237717.301918,73448032014.1665,931750564.205712,126077788.992866,81018570.0979977,4547026.14037486,12116374.8322173,196314371.738509,8533090258.10319,135925872.831767,24971954.1184203,95924340.172849,953886579.582177,0.0,1776464117.28187,3348758341.53813,28254773450.0647,1372225370.15595,9330901881.77112,1989948747.37958,0.0,31982431792.4882,83511942.0975197,1032440056.41749,40530045688.4692,1359776098.69935,494684896.668925,116263490.753371,79015425.8820513,27726129585.2493,4115736733.58807,14838865.5400931,1152238805.97015,2882000.0,639137046.188937,1054816810.24742,39834671.5644459,442004493.34913,258432797.19653,481492627.144147,2408350249.5627,22718473.7930296,81936943.6676841,4223037645.72391,162567237.054492,110376888.039444,49263377.1156559,32954262250.8452,64190474.6262855,56561859.1934381,68625364.2566069,0.0,11632288.742627,33599605.5931465,3970537327.23988,228174673.579954,32798198.1845344,971321378.608673,39472043.7975987,11480377423.5668,5875288100.49013,169575397.124144,1591740762.99788,3244603381.0143,5342575137.68038,0.0,1332655375.70731,2014371029.11477,39287099.3306018,8589136364.45745,0.0,3309436410.37012,132393616.175746,1562225274.72527,2607689941.55644,43534994996.2472,55580440.8040881,35469513008.6724,2427072594.74802,192807975.512606,6518528962.9089,29076876.1787357,165600000.0,8560000.0,971570564.636848,587966866.722881,1139194487.75287,692654912.555876,6386221161.54271,61877516.7237491,15176703.3872253,1599033723.06503,389135909.628662,33238035.2931363,2679881917.36533,45110098.9392394,111923076.923077,23735000.0,124750514.77316,490650558.781295,14987758360.004,166215543.275718,252119246.412802,4096039603.9604,416045332.538026,589586000000.0,54133695.4635028,4351560316.72101,1784217421.81048,927234.774966126,1050499364.17144,3525684243.6948,232278664.441402,161700000.0
2008,240532594.620985,3163591147.40902,255677957.818501,11571681415.9292,2788980204.56974,395994365.442251,18633092318.2741,3746731607.28018,1607799225.91952,43856319.9487218,6295821584.20918,64724601.1098581,116999586.873751,1030020018.23876,1161451477.80304,719946808.510638,233292390.653086,883027522.93578,18717737.5,365826318.090386,24452903035.8224,361989034.484219,332400254.289673,31511483.7931689,19342058404.5584,4098459038.49172,4641877575.55109,78840802819.8629,368910574.915421,346586125.657373,159998426.584992,207724344.301649,9051130501.95405,10758715.9680387,0.0,89057268.722467,453803054.161936,2918695853.37137,45098956311.5685,36274835.2755161,4788030120.84823,333538881.607062,5172336907.04026,1646000000.0,3779880349.74689,181583668.998912,22227721829.5675,429662698.888808,388187596.747412,3958118334.10472,53585658.6204517,55365965844.831,130237717.301918,72915407669.7404,1090160250.60538,113668160.248048,81018570.0979977,17163533.4619059,12116374.8322173,292754658.835877,10574138499.2859,166494048.304041,30520593.4205163,132428400.639025,1243402599.96579,0.0,1867877499.0849,3232202215.49527,33002376727.3797,1582890833.85213,11081950208.5691,3116304019.84779,0.0,36839989746.2189,130699170.654872,1358383579.90438,46361468280.4594,1540810813.05747,580011940.678248,149309214.591547,82630723.4279766,26072410507.6902,4430342077.46217,16267888.9597929,1169485903.81426,4895000.0,1100068652.12985,1511363006.99688,27350681.8605484,541390194.647615,213864576.848427,581752272.926594,2944958472.736,36845650.5003849,103271539.537688,4334654123.65113,172658158.914868,142919351.056822,56032519.1342879,32954262250.8452,85106382.9787234,66749871.3329902,83709455.7336033,123323383.836476,15580188.9444976,44464251.4036848,4411795565.12172,266250021.183312,53630486.4840723,1615533210.73676,42659728.7824116,12374848939.8323,6370921985.8156,187069695.835967,1534982791.09377,3462483745.12354,5226678786.50153,0.0,1503663891.38051,2270904919.08319,39332022.2659245,9349421394.29862,0.0,3714798403.3398,168154857.399547,2317500000.0,3000404945.09421,56183785393.2539,67660359.6239547,38222933333.3333,3228000000.0,216870289.523342,7454324102.73808,23645736.5563087,173000000.0,8560000.0,1111631537.86105,896390706.931527,1411710284.8947,829384406.928626,6024791006.05362,66657830.1994137,11124810.1983242,1732416847.90199,611426848.739965,57009189.26765,3650043676.24943,52467120.6044212,111923076.923077,23651000.0,139098455.662914,578911487.330985,16809576495.1749,194000300.925345,311856269.326451,4811038840.22312,567703932.828305,656756000000.0,54133695.4635028,5660456450.86167,2137625596.54525,927234.774966126,1196411765.88374,3285925081.28339,278055135.810511,161700000.0
2009,251869514.820335,3311193245.27722,182736862.497776,13836351259.3601,2981852290.09382,359499343.487034,18960138513.0129,3334754939.61878,1472909976.94651,43856319.9487218,5620670062.77758,64724601.1098581,127333296.624635,1258791156.60238,904961292.111268,828191489.361702,242471357.847559,675426505.075097,17267537.5,305420456.957265,25648809910.8246,349759722.804678,330147278.73948,35992384.3570119,18936226051.964,4055544323.34075,3902221588.27515,96601666752.9542,420059044.529063,343265153.985929,122378010.980679,207724344.301649,9033202672.52324,8402927.29263226,0.0,92462555.0660793,471352781.092544,2718559513.1931,44528927835.6531,36274835.2755161,4337355690.401,320855289.20837,5280588155.94226,1949000000.0,4017404478.27146,181583668.998912,20178274984.962,353366576.57455,339627767.966309,3940584835.35792,51285722.320794,56441455398.191,130237717.301918,64010506669.801,603655214.936935,118290743.895514,81018570.0979977,7095299.57514525,13744583.7021852,371927587.857327,10641348182.8677,147410544.062655,31055650.8948272,156802557.276754,1100010547.89215,0.0,1475818169.23822,3304459138.20152,38722154392.1843,1415725373.44949,12584623338.7062,3237179487.17949,0.0,34054481324.3999,114808331.8448,1568309859.15493,51465158207.5898,1271890275.73442,578071672.354949,148961094.62732,136589737.95276,24575661939.1823,4208871205.93499,13973614.5278621,1426202321.72471,6739500.0,1100068652.12985,1522232372.004,47399768.9312895,404826028.671151,201432812.432711,363809251.070089,3055069441.85873,24906387.2686685,70985221.4230579,4514233914.23391,158716661.451318,144434608.395844,59110111.5104266,32954262250.8452,76683387.9054183,37633746.0008346,84302809.4031971,114824329.371946,15316115.8705624,58797381.8243641,3964817704.63896,299516030.244274,53000300.72895,1504486172.1132,41721772.9049387,12131812075.6887,6195603602.22825,209703501.957568,1462024510.98675,3367490247.07412,5274564970.76961,0.0,1848562930.06419,2115785124.48694,52048171.7807444,7903812008.43552,0.0,3738315160.38914,168486261.904906,1948351648.35165,2225144539.94812,51532116797.5199,75278486.0541411,41267200000.0,3180483009.73066,214824242.988992,7537761857.94529,26405564.6626202,189900000.0,8560000.0,974288479.238125,609898632.648716,1350294439.2041,798868642.190033,5062962024.19184,75911617.9884277,8651202.43352266,2181974581.1918,738903737.086657,55130817.0932641,4339318318.37087,47529274.315605,111923076.923077,36481000.0,138523710.218802,564775933.702148,16047510903.5072,219476865.281638,293527670.660776,3452511294.73614,577056008.507621,705917000000.0,54133695.4635028,4055379599.44108,2401450914.43941,27227085.628394,1420775264.11532,3592687702.02285,220962285.800349,161700000.0
